341.14682,123.536606,0.6691225470783815,0.7073610595990173,0.6151945588335578,0
329.2105,37.036556,0.5553424444794617,0.521220927682456,0.0458426761312607,0
370.26788,220.46016,1.4728870129592668,1.4621603490259383,0.048926908836860565,1
396.125,235.31139,1.5088132822660634,1.4763660383254857,0.041331269882957176,1
364.41504,166.78413,1.3349093506512288,1.3241676112188303,0.064277113528047,0
349.14337,230.90817,1.2794504253801304,1.2482725663863734,0.3619584947662891,1
327.22208,43.801563,0.46374198630801794,0.44066508134173854,0.03288351701817301,0
299.81165,176.43506,1.1467535687175114,1.1578823451279998,0.4129358800342976,0
347.13467,225.77231,1.2644579093845771,1.2432266423507934,0.36232761784044043,1
351.14764,218.16379,1.4551513959535567,1.4243389805891882,0.048786554342590494,1
335.7159,218.2719,1.2190338735048178,1.2301539289674404,0.46242288851806185,1
337.39484,217.70844,1.2401873200885198,1.2503974523394867,0.46730400443524117,1
388.46786,237.17293,0.896727204558563,0.866241746981195,0.5143246884819651,0
419.6903,238.393,0.5399133710231678,0.5185043106010119,0.41661553663089546,0
378.17133,206.1685,1.056650067215437,1.03442544621634,0.33539187941394466,0
331.0951,30.91678,0.5923825006144734,0.5816861083094234,0.10838437567140824,0
412.65326,250.75426,1.4884318805785774,1.5016780153619251,0.06776011629150407,1
352.8131,224.84702,1.292439370334639,1.2714735965745734,0.3602598286890639,1
325.5138,177.41968,0.9803733417677726,1.012677481385019,0.4273823666660725,0
367.09137,226.09796,1.3614804451808082,1.3393639615152277,0.04669705477415058,1
343.5343,134.71016,0.6278183141220831,0.6698483687717889,0.6014145311037137,0
431.11163,66.315926,0.17446851666399907,0.20984837847263277,0.658354072905389,0
300.4805,188.4889,0.8130176898638297,0.8681782631840427,0.45865534254163853,0
354.61572,211.5838,1.5496886951555786,1.5501546628573084,0.0490157950637837,1
391.00345,225.57579,1.1306397522017961,1.1059630793752042,0.4586530538962706,0
425.57376,127.35841,0.15146941061560343,0.10453921270933053,0.600697500926667,0
398.06024,246.89384,1.542282656368283,1.5097217482220933,0.031140435495233296,1
19.56653,17.648918,1.561574415970767,1.5623196634151169,0.1585668700213772,1
354.05746,136.06422,0.9267651975367884,0.9783091184049292,0.15664453168359016,0
386.8065,65.21388,1.2360398620994677,1.227434221389889,0.10625929326455935,0
368.34628,227.56909,1.4997023194009895,1.4792312102558198,0.023861487414243095,1
390.45627,250.03752,1.2435120528186259,1.2484334767557366,0.47049944708052494,1
300.3056,184.5583,0.8252858171743455,0.9067917786806645,0.4598982602334551,0
358.53345,219.64738,1.5246007375910762,1.5243546492004725,0.08750456059074362,1
392.11395,241.03516,1.534602538349495,1.5101359181222547,0.05282973510563602,1
349.02887,229.58006,1.2805611171541145,1.2475900857626978,0.3639338442929464,1
360.54398,217.52586,1.5486086051757626,1.5495110818443292,0.07375688639522902,1
402.70117,225.4364,1.1647628181191523,1.1765195227090863,0.47845931485294846,0
441.88284,244.53333,0.74598602523563,0.828993465195323,0.3911413292815389,0
358.65192,111.065346,0.826147085047659,0.8391457573721268,0.22101273327373194,0
330.014,235.45674,1.2275205923047012,1.1805673576231397,0.3572042785034295,1
354.5802,160.81621,1.5107452632581606,1.522052017314245,0.02195681523215577,0
386.07593,74.467705,1.5439610563766704,1.4939930866658884,0.10514806460685355,0
397.88983,280.17288,1.5400608939499063,1.4983039011823664,0.01074778644861488,1
11.737127,14.245796,1.2863745095155925,1.285294520731874,0.20298709127874442,1
11.925856,14.309765,1.2896830079910153,1.0598360791040233,0.20497411902375234,0
327.64456,164.82611,1.1859880190934886,1.2195661425386626,0.40749758289404076,0
356.5605,207.71921,1.548568770137321,1.5701932748439766,0.03634206746156929,1
366.35394,227.47064,1.5066492316099216,1.4845500330821277,0.10941594670021487,1
401.87494,258.6403,1.5278674443417815,1.5153880265946678,0.09202976645762591,1
348.76486,171.7629,1.1769244278684496,1.1976250678876073,0.40489280066914013,0
354.74527,38.00053,1.3083613940466492,1.3639662753902793,0.07334565189750565,0
350.93045,224.4267,1.2654767100521134,1.2325020355531446,0.36128409290866037,1
362.40405,156.95305,1.4975103038894746,1.5083583937244587,0.020730771333883305,0
325.59476,47.41252,0.8422273402022585,0.8669719685909817,0.1857914900339032,0
335.36526,213.43266,1.2809086769650593,1.3037197434981633,0.47077824263513196,1
401.86115,270.4994,1.506360692905977,1.4947152420378018,0.02153190281801034,1
430.6176,267.99142,1.1339973739124285,1.231755016955284,0.10752025771220948,1
297.2994,156.01546,0.8025873904658908,0.7829301318358259,0.3962621410997145,0
395.92032,242.86584,1.5430562916742838,1.5218273116192382,0.06314244111694904,1
416.0097,295.58597,1.146640822062261,1.164266045989632,0.38812775416298334,1
423.6151,268.55478,1.1795658581964572,1.2049595997244562,0.11735651533209251,1
354.77124,213.72658,1.5010325731706957,1.5014271939969923,0.0125252335715239,1
335.6048,215.851,1.2370155631098048,1.236840209262804,0.4624743247136875,1
323.71683,52.544514,0.43831382985790057,0.38124923851065906,0.0999198461353912,0
364.43417,221.70427,1.4071304960772058,1.4179329073942137,0.0872675759189899,1
334.97906,30.983696,0.9565838627687706,0.9685082162402682,0.1093793692447867,0
376.64536,196.03786,1.0460504003237212,1.1087685538581415,0.6368437544713974,0
348.8348,172.78957,1.151453919287481,1.129765120971439,0.43376918980066514,0
356.62033,209.73474,1.521434112652268,1.5321311404480136,0.048312472684465785,1
329.10834,38.632847,0.3950283025232195,0.3849813502096396,0.023043039521104633,0
319.506,54.612217,0.3433395078838208,0.3217208866279876,0.5023142858624203,0
350.74734,157.49857,1.4377257477997105,1.4607585633625415,0.042478049493263274,0
415.2109,254.07169,1.1194602039723347,1.1971477961106718,0.06767290902440755,1
346.86942,171.89375,1.1360204283963595,1.1036048591568983,0.4290610424841875,0
429.46396,293.67136,1.0227655346090443,1.0745607755924644,0.40450405652476384,1
400.30884,239.1392,1.4915976158314874,1.4662292560522818,0.061096394140285386,1
323.81888,39.699528,0.2676664793607715,0.3162159681656265,0.1582332107791073,0
369.6515,128.89136,1.1641111723028321,1.1253706058200499,0.13910814913921404,0
364.4264,165.37822,1.2454789283638377,1.2138811027365464,0.06548327803849481,0
335.0095,160.69754,1.2878303105575195,1.2868645330591895,0.3093367554803486,0
356.59988,211.68373,1.541320065125638,1.5522958970789382,0.07291165029533084,1
344.86334,175.27824,1.1320445038451021,1.110246889224947,0.4313428743979921,0
395.97375,241.68816,1.449723365468019,1.4769960087425182,0.09604534859701339,1
